"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SSTR5",1.72097251516394,-1.85124443206473,0.658531674510828,-2.81116991591919,0.00493617103552541,0.0289357284003247
"ST20-MTHFS",4.62188987895813,1.01191736656546,0.306182706268096,3.30494618360129,0.000949946384575648,0.00875533529196515
"STAC2",2664.76496203486,-0.665164472461786,0.167218848755128,-3.97780798883408,6.95535010506807e-05,0.00124432028639929
"STAP1",3.92120822832811,0.757030305268887,0.286638818270109,2.64105995774624,0.00826470917042504,0.0417534153928755
"STARD5",43.3984461749256,-0.619874730487271,0.207384300362748,-2.98901473931736,0.0027987863001888,0.019155908684503
"STEAP4",30.5503665994191,1.79036727986056,0.436950560829417,4.09741385034977,4.17791576756881e-05,0.000845947476485626
"STOM",3759.01176444349,0.686971009471464,0.193587658039292,3.54863019899767,0.000387240501641234,0.00451040292318308
"STPG3",10.162808647016,-0.95913716231322,0.346324435049968,-2.76947585917475,0.00561465649063735,0.0316346597732253
"STRA6",27.2956475891782,1.99108423666614,0.360024272495942,5.53041666569463,3.1947103989907e-08,3.11658647656996e-06
"STRA8",2.34202898379226,-1.58930236641015,0.552697022427646,-2.87553994669512,0.00403337105242515,0.0250432210425731
"STUM",3030.88460557662,-0.723744564337,0.194065628532213,-3.72938046686029,0.000191951136936487,0.00266592618177883
"STX11",18.6448636634894,0.896365441785397,0.286612562996384,3.12744644691903,0.00176331940802751,0.0136448062263023
"STX16-NPEPL1",207.592931051819,-0.807948820639691,0.186782450070317,-4.32561421233915,1.52107431442446e-05,0.000391713798549775
"STX1A",5975.22718963336,-0.632794523592581,0.190937919328286,-3.31413752605419,0.000919262814952448,0.0085568047025157
"STX1B",7309.02162100406,-0.648924309794364,0.148563566441853,-4.36799092359129,1.25394703250365e-05,0.000338748466593754
"SUGT1P4-STRA6LP-CCDC180",17.8742828048432,-0.742422148608668,0.2334657609986,-3.18000440592708,0.00147272813102127,0.0120150462372863
"SULT1B1",58.780196261922,1.51282772293009,0.294933592027028,5.12938425403727,2.90691439262694e-07,1.77432971396956e-05
"SV2C",455.780490075825,-1.02328186053701,0.253459479904747,-4.03726016056521,5.40790863266069e-05,0.00102557452337555
"SVOP",3703.59946688738,-0.693991070820812,0.206220782146333,-3.36528192550623,0.000764654852189038,0.00750874259248489
"SVOPL",12.3898285658733,-0.930075794761696,0.336135163390804,-2.76696964810061,0.00565800226163801,0.0318066860908387
"SYK",172.621819851938,1.01500496904546,0.263803387651332,3.84758125391093,0.000119289719618225,0.00184808067702577
"SYNGR4",5.91328131189253,-1.77512793175845,0.360216094757599,-4.92795285272578,8.30956613646533e-07,4.08853382718366e-05
"SYNPO2L",12.9982931199386,-0.782510623588604,0.289855338723142,-2.6996591714877,0.00694105437881894,0.0368758988877087
"SYT2",538.955088549569,-1.9782669487806,0.354253930334827,-5.58431898528498,2.3461773744777e-08,2.40429369476292e-06
"SYT5",3632.48489429915,-0.614172685764373,0.181644525359156,-3.38117917151646,0.00072175463315052,0.00715985724004556
"SYTL4",471.291465392121,1.39833866393595,0.281912489830072,4.96018698844744,7.0425355558444e-07,3.58383244459143e-05
"TAB2",142.173248940788,1.0293540713967,0.316411319390854,3.25321506632059,0.00114107098622188,0.0099800505826937
"TAC1",605.79359027626,-0.776310441683508,0.303162273153469,-2.56070926506913,0.0104458731916983,0.0494618073553498
"TACSTD2",6.98151341943518,-1.03580473951296,0.373316836597097,-2.77459958397445,0.00552697100834053,0.0312872255552945
"TAL1",190.435677140692,0.668965997431766,0.172358706961907,3.88124284072062,0.000103924004435214,0.00168480570325304
"TARBP1",3027.64001030156,-0.621775871785412,0.143536471377821,-4.3318319435954,1.47873796538096e-05,0.000383681836778288
"TAS2R46",0.996268277645824,-2.31147767804355,0.744791135157493,-3.10352469159661,0.00191230277140701,0.0145525854798279
"TBC1D10C",107.585627994452,-1.1523725284287,0.22291970619202,-5.16945113607885,2.34782510945639e-07,1.49858322700731e-05
"TBC1D8-AS1",25.1185792604858,-0.685047000805544,0.219912132646433,-3.11509416311714,0.00183886197625429,0.0141266081669604
"TBX10",2.26666310475301,-1.51950915400583,0.490510394949604,-3.09781233925114,0.0019495483754384,0.0147437070776215
"TBX15",45.3428351593321,2.23422045442859,0.29948082047137,7.46031231954029,8.63176272762481e-14,4.19203433337257e-11
