"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KIF19",630.523619896572,1.6063435635777,0.432268836555606,3.71607533954409,0.000202341271159886,0.00770041461686027
"C17orf97",60.367365028743,-0.624656795374112,0.202723337041372,-3.08132652357943,0.00206080521662498,0.0328578691075794
"LOC102724596",32.0082846556866,1.56881309472368,0.286631245749453,5.47328010462262,4.41780982773209e-08,2.983172155674e-05
"NGFR",112.113481549043,1.44942741796493,0.440201903716982,3.2926423210037,0.000992506507956699,0.0208236652147253
"LINC01476",19.0482194299497,-1.0889172413307,0.373366483378964,-2.91648364222735,0.00354001285207868,0.0448891499619194
"SLC39A11",337.028706848799,0.680538634137742,0.164461516342235,4.13798102603881,3.50375337698015e-05,0.00261902425365308
"LLGL2",164.171638661635,0.896356353195672,0.258223195951496,3.47124645364564,0.000518048298486855,0.0145801582522852
"JMJD6",774.68929113749,0.778115626541283,0.244088321048732,3.18784456051845,0.00143337567752499,0.0259488279121386
"SERPINF1",407.252312595301,-0.744182657031136,0.21394373429343,-3.47840360685893,0.00050440981624546,0.0143316985256118
"MIR22HG",103.961287762509,-1.01245367647401,0.222848129669044,-4.54324511485745,5.53947754173135e-06,0.000796729683674533
"SERPINF2",50.5077342717073,1.29732436079366,0.30670962088647,4.22981306241407,2.33885585830986e-05,0.00200727732201861
"CTNS",402.479345682819,0.790881787351239,0.176243033238797,4.48744993102592,7.20807446019693e-06,0.000916612151630531
"C17orf107",123.680481921567,-0.810047894230745,0.238710242797905,-3.39343584395974,0.00069021724122408,0.0169546296416115
"KIF1C",7536.75442248643,1.08147413884151,0.322763419648821,3.35067133697553,0.000806159204796585,0.0184752200176184
"WSCD1",1018.83900615603,0.819250569056194,0.198031886067595,4.13696291705547,3.51932958494404e-05,0.00262127208907171
"CLDN7",9.79930261232902,1.05061787995443,0.342626023737206,3.06636918146138,0.0021667559980405,0.0337986609896209
"MIR324",8.2387103545761,0.990321333201422,0.339360768866936,2.91819627975244,0.00352062661830625,0.0448245837147599
"SLC35G6",20.0533779214451,1.11319532538653,0.346911095056335,3.20887784002919,0.00133254095305524,0.0249131035591617
"ALOX15B",48.4917730544906,1.22472689641898,0.356455248328889,3.43585036876483,0.00059069711895125,0.0155358260971572
"ALOX12B",20.4383532175124,-1.4719402622488,0.274933695204685,-5.35380089062186,8.61256292775438e-08,4.60551281687994e-05
"TRIM16",137.896777489107,0.626884370322563,0.158671024068517,3.95084341329936,7.78762661870221e-05,0.00426337807106869
"FLCN",1752.33216422723,0.711780146872198,0.16785826268428,4.24036407555919,2.23157535156666e-05,0.00195544134272784
"EPN2-AS1",87.5411468749661,0.865124049037108,0.272385558848215,3.17610101172504,0.00149268965613204,0.0265841526717624
"SLC47A2",68.363908184015,0.850370512923609,0.208951098370589,4.06971066223073,4.70715600292279e-05,0.00311643614098269
"CCDC144CP",360.657854795665,0.777658211586006,0.169629474319098,4.5844521696926,4.55178263632764e-06,0.000696279653120688
"FAM106B",21.4359132936721,0.999130988830424,0.240940768197405,4.14679091589775,3.37167697718042e-05,0.00254769287532963
"LOC339260",6.88459454633139,-1.34609604305483,0.410986710222199,-3.27527876102628,0.00105557757718973,0.0216480390311173
"ALDOC",6916.34767348448,-0.684691144752321,0.17319025180251,-3.95340463811485,7.704697890834e-05,0.00426337807106869
"TIAF1",75.4075132883896,0.730731375477734,0.220139931945817,3.31939493675136,0.000902127441154608,0.0195977789429993
"SH3GL1P1",178.638440378292,0.767744851898411,0.229729914716416,3.34194548779654,0.000831933973951455,0.0187162707947763
"ARGFXP2",47.6700843816855,0.918275367916065,0.25368911903824,3.61968763736236,0.000294958860427045,0.00983056131607427
"LOC105371730",16.2731774934941,0.818759419768381,0.253045203586498,3.2356251300709,0.00121376672585169,0.0235033473237113
"C17orf102",40.2881572989522,-1.23975325781547,0.338940901659116,-3.65772691270625,0.00025446195315881,0.00898716866778211
"DHRS11",139.411065525934,-1.01734856465821,0.174769485204796,-5.82108806618087,5.84657511136304e-09,6.4173854709198e-06
"ARL5C",5.38681868463128,-1.56683957848967,0.452139769877669,-3.4653876585853,0.000529467680188382,0.0147031271242726
"CACNB1",1254.09440600713,-0.678993661696465,0.188999180085926,-3.59257464179353,0.000327426822699004,0.0106695099802933
"CSF3",23.8690145563252,-2.03662932151912,0.609796374523413,-3.33985147601256,0.00083823206254576,0.0187880205869631
"CASC3",2727.56584508728,0.627530661779932,0.165866027700887,3.78335859656314,0.000154726243269326,0.00650567702294717
"GJD3",24.0439492524782,-1.03439827062945,0.283690579141548,-3.64622002521041,0.000266126133630661,0.00923470967864799
"KRT19",15.6887920173252,1.14735697194196,0.39719629142931,2.88863968949257,0.00386912134044541,0.0471260496987557
"JUP",496.232305095535,0.666594497900376,0.176549998029476,3.77566981218026,0.00015957826530263,0.00657708443258173
"CNTD1",30.5978100646413,0.700194580919286,0.241475985473811,2.89964478059962,0.0037358576895978,0.046293114745432
"RAMP2-AS1",55.3740175703641,0.860050603276248,0.179780114709805,4.78390285079367,1.71923803203664e-06,0.000376499030423427
"RND2",611.91073468029,0.721008427650698,0.195832406956633,3.68176257880733,0.000231627064672663,0.0085648624711851
"LINC00910",173.844279566722,0.872768509459956,0.254476581631299,3.42966140092402,0.000604334886655785,0.0156953973364961
"ARL4D",74.6493644446152,-1.2340914694352,0.281672388627022,-4.38130082771205,1.17972855456638e-05,0.00127477922308196
"ETV4",59.3443231897726,0.842939644547643,0.29084061619099,2.89828723232418,0.00375206792529349,0.0463562657476278
"CD300LG",4.17245027340993,-1.72683901615711,0.565759309077631,-3.05225029168749,0.00227132623045685,0.0347258057639361
"ADAM11",1345.19851106314,-0.622888796982201,0.16984725755375,-3.66734680296548,0.000245080294906333,0.00892177866124584
"LRRC46",47.3100114787863,1.22718153413862,0.329567811338071,3.72360859258727,0.000196395328304012,0.0075429550124865
"LOC102724532",19.6294223797367,-0.936004922862604,0.263007221791036,-3.55885635568698,0.000372473164748931,0.0117663874181281
"ZNF652",2006.77714463358,0.937647552805308,0.239373931180446,3.91708298469012,8.96269026191685e-05,0.00462490452511922
"HILS1",29.6491252441033,1.06745004738904,0.31050090549253,3.43783231709359,0.000586390699293578,0.0154902195173599
"SGCA",43.7289563742349,1.01953987143641,0.302695608175924,3.36820173104019,0.000756602136844064,0.0178696914653261
"KIF2B",5.82219321680257,-1.72079164643882,0.473758894850652,-3.63220968543775,0.000281004634754254,0.00952902708585359
"MPO",31.8172813492361,-1.96567543806535,0.346060509883045,-5.68014951700116,1.34577047823192e-08,1.16941847181361e-05
"CACNG1",4.86370435606452,-1.29835351091542,0.426884102616657,-3.04146606293593,0.00235429103324628,0.035682223472639
"SNORA38B",42.3931602456997,0.731399188033067,0.228656919849316,3.19867506531207,0.00138060680772618,0.0254126698809616
"C17orf58",69.1701573368613,-0.607303288593754,0.134585277864035,-4.51240505820618,6.40966290522718e-06,0.000862409805732341
"SLC16A6",47.3618570965234,-1.26748788811474,0.272825347626955,-4.64578492848775,3.38785817285182e-06,0.000579129362252662
"PRO1804",45.081987707804,-0.765975939634389,0.264510112713472,-2.89582856313749,0.0037815892767458,0.0465006157821543
"FOXJ1",102.528031263751,1.74513058728637,0.4533695880652,3.84924492781681,0.000118482490539809,0.00556520797344081
"QRICH2",470.84954910067,0.70765656144851,0.235814317706022,3.00090583274384,0.00269177793709915,0.0387598648478944
"TMC6",893.479954803512,1.06655961096841,0.355227809771612,3.00246653451523,0.00267801415935251,0.0387040785123331
"TNRC6C-AS1",312.672764466626,1.32541459563158,0.326200133487846,4.06319452251532,4.84056577535379e-05,0.00316457677884023
